occurrenceId,schemaId,columnOrdinal,moduleCode,moduleTitle,sourceCode,exactSourceLabel,canonicalElementId,canonicalElementLabel,matchMethod,labelRelation,moduleCompatibility,codeAlignment,canonicalObservedCodes,reconciliationStatus,reviewBasis,reviewStatus,candidateElementId
HMIS-RPTCOL-JH-0492,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,492,M16,Details of deaths reported,16.1.1.b,New born deaths within 24 hrs(1 to 23 Hrs 59 minutes) of birth in Community (at home or home to facility transit),HMIS-DE-0247,New born deaths within 24 hrs(1 to 23 Hrs 59 minutes) of birth in Community (at home or home to facility transit),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.1.b; 15.1.1.b; 16.1.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0493,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,493,M16,Details of deaths reported,16.1.2.a,New born deaths within 1 week (1 to 7 days) at Facility/Facility to facility in transit,HMIS-DE-0244,New born deaths within 1 week (1 to 7 days) at Facility/Facility to facility in transit,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.2.a; 15.1.2.a; 16.1.2.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0494,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,494,M16,Details of deaths reported,16.1.2.b,New born deaths within 1 week (1 to 7 days) At Community (at home or home to facility transit),HMIS-DE-0243,New born deaths within 1 week (1 to 7 days) At Community (at home or home to facility transit),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.2.b; 15.1.2.b; 16.1.2.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0495,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,495,M16,Details of deaths reported,16.1.3.a,New born deaths within 8 to 28 days at Facility/Facility to facility in transit,HMIS-DE-0249,New born deaths within 8 to 28 days at Facility/Facility to facility in transit,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.3.a; 15.1.3.a; 16.1.3.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0496,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,496,M16,Details of deaths reported,16.1.3.b,New born deaths within 8 to 28 days At Community (at home or home to facility transit),HMIS-DE-0248,New born deaths within 8 to 28 days At Community (at home or home to facility transit),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.3.b; 15.1.3.b; 16.1.3.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0497,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,497,M16,Details of deaths reported,16.1.4.a,Infant Deaths (>28 days to below 12 months) at Facility/Facility to facility in transit,HMIS-DE-0159,Infant Deaths (>28 days to below 12 months) at Facility/Facility to facility in transit,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.4.a; 15.1.4.a; 16.1.4.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0498,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,498,M16,Details of deaths reported,16.1.4.b,Infant Deaths (>28 days to below 12 months) At Community (at home or home to facility transit),HMIS-DE-0158,Infant Deaths (>28 days to below 12 months) At Community (at home or home to facility transit),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.4.b; 15.1.4.b; 16.1.4.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0499,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,499,M16,Details of deaths reported,16.2.1,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Sepsis,HMIS-DE-0242,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Sepsis,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.2.1; 15.2.1; 16.2.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0500,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,500,M16,Details of deaths reported,16.2.2,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Asphyxia,HMIS-DE-0239,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Asphyxia,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.2.2; 15.2.2; 16.2.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0501,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,501,M16,Details of deaths reported,16.2.3,Neonatal Deaths up to 4 weeks (0 to 28 days) due to complications of Prematurity,HMIS-DE-0240,Neonatal Deaths up to 4 weeks (0 to 28 days) due to complications of Prematurity,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.2.3; 15.2.3; 16.2.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0502,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,502,M16,Details of deaths reported,16.2.4,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Other causes,HMIS-DE-0241,Neonatal Deaths up to 4 weeks (0 to 28 days) due to Other causes,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.2.4; 15.2.4; 16.2.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0503,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,503,M16,Details of deaths reported,16.3.1,Number of Infant Deaths (>28 days - below 12 months) due to Pneumonia,HMIS-DE-0381,Number of Infant Deaths (>28 days - below 12 months) due to Pneumonia,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.3.1; 15.3.1; 16.3.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0504,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,504,M16,Details of deaths reported,16.3.2,Number of Infant Deaths (>28 days - below 12 months) due to Diarrhoea,HMIS-DE-0382,Number of Infant Deaths (>28 days -below 12 months) due to Diarrhoea,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.3.2; 15.3.2; 16.3.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0505,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,505,M16,Details of deaths reported,16.3.3,Number of Infant Deaths (>28 days - below 12 months) due to Fever related,HMIS-DE-0383,Number of Infant Deaths (>28 days -below 12 months) due to Fever related,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.3.3; 15.3.3; 16.3.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0506,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,506,M16,Details of deaths reported,16.3.4,Number of Infant Deaths (>28 days - below 12 months) due to Measles,HMIS-DE-0384,Number of Infant Deaths (>28 days -below 12 months) due to Measles,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.3.4; 15.3.4; 16.3.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0507,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,507,M16,Details of deaths reported,16.3.5,Number of Infant Deaths (>28 days - below 12 months) due to Others,HMIS-DE-0385,Number of Infant Deaths (>28 days -below 12 months) due to Others,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.3.5; 15.3.5; 16.3.5,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0508,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,508,M16,Details of deaths reported,16.4.1,Number of Child Deaths (1 - below 5 years) due to Pneumonia,HMIS-DE-0307,Number of Child Deaths (1 -below 5 years) due to Pneumonia,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.4.1; 15.4.1; 16.4.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0509,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,509,M16,Details of deaths reported,16.4.2,Number of Child Deaths (1 - below 5 years) due to Diarrhoea,HMIS-DE-0303,Number of Child Deaths (1 -below 5 years) due to Diarrhoea,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.4.2; 15.4.2; 16.4.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0510,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,510,M16,Details of deaths reported,16.4.3,Number of Child Deaths (1 - below 5 years) due to Fever related,HMIS-DE-0304,Number of Child Deaths (1 -below 5 years) due to Fever related,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.4.3; 15.4.3; 16.4.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0511,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,511,M16,Details of deaths reported,16.4.4,Number of Child Deaths (1 - below 5 years) due to Measles,HMIS-DE-0305,Number of Child Deaths (1 -below 5 years) due to Measles,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.4.4; 15.4.4; 16.4.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0512,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,512,M16,Details of deaths reported,16.4.5,Number of Child Deaths (1 - below 5 years) due to Others,HMIS-DE-0306,Number of Child Deaths (1 -below 5 years) due to Others,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,14.4.5; 15.4.5; 16.4.5,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0513,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,513,M16,Details of deaths reported,16.5.1,Number of Maternal Deaths at facility due to APH (Antepartum Haemmorhage),HMIS-DE-0412,Number of Maternal Deaths at facility due to APH (Antepartum Haemmorhage),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.1; 15.5.1; 16.5.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0514,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,514,M16,Details of deaths reported,16.5.2,Number of Maternal Deaths at facility due to PPH (Post-Partum Haemmorhage),HMIS-DE-0415,Number of Maternal Deaths at facility due to PPH (Post-Partum Haemmorhage),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.2; 15.5.2; 16.5.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0515,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,515,M16,Details of deaths reported,16.5.3,"Number of Maternal Deaths at facility due to Pregnancy related infection and sepsis, Fever",HMIS-DE-0416,"Number of Maternal Deaths at facility due to Pregnancy related infection and sepsis, Fever",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.3; 15.5.3; 16.5.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0516,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,516,M16,Details of deaths reported,16.5.4,Number of Maternal Deaths at facility due to Abortion and/ or its complication,HMIS-DE-0411,Number of Maternal Deaths at facility due to Abortion and/ or its complication,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.4; 15.5.4; 16.5.4,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0517,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,517,M16,Details of deaths reported,16.5.5,Number of Maternal Deaths at facility due to Obstructed/prolonged labour,HMIS-DE-0413,Number of Maternal Deaths at facility due to Obstructed/prolonged labour,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.5; 15.5.5; 16.5.5,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0518,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,518,M16,Details of deaths reported,16.5.6,"Number of Maternal Deaths at facility due to Severe hypertension/fits/Pre Eclampsia/Eclampsia in pregnancy, during delivery and puerperium",HMIS-DE-0418,"Number of Maternal Deaths at facility due to Severe hypertension/fits/Pre Eclampsia/Eclampsia in pregnancy, during delivery and puerperium",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,16.5.6,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
