occurrenceId,sourceCode,sourceLabel,canonicalElementId,reportFacilityApplicability,reportFormatApplicability,reportServiceContext,canonicalCandidateFacilityTypes,applicabilityDecision,doubleCountingGuard
HMIS-RPTCOL-JH-0520,16.5.8,"Age wise total Maternal Deaths, occurred at Facility",HMIS-DE-0009,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0521,16.5.8.a,"Out of total number of maternal deaths at facility, deaths with age less than <15 years",HMIS-DE-0591,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0522,16.5.8.b,"Out of total number of maternal deaths at facility, deaths with age 15-19 years",HMIS-DE-0590,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0523,16.5.8.c,"Out of total number maternal deaths at facility, deaths with age more than >19-49 years",HMIS-DE-0582,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0524,16.5.8.d,"Out of total number maternal deaths at facility, deaths with age more than >49 years",HMIS-DE-0583,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0525,16.6,Total Facility Based Maternal Death Reviews (FBMDR) done,HMIS-DE-0630,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0526,16.7.1,Number of deaths due to Diarrhoeal diseases,HMIS-DE-0336,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0527,16.7.2,Number of deaths due to Tuberculosis,HMIS-DE-0348,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0528,16.7.3,Number of deaths due to Respiratory diseases including infections (other than TB),HMIS-DE-0347,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0529,16.7.4,Number of deaths due to Other Fever Related,HMIS-DE-0346,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0530,16.7.5,Number of deaths due to Heart disease/Hypertension related,HMIS-DE-0337,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0531,16.7.6,Number of deaths due to Cancer,HMIS-DE-0334,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0532,16.7.7,Number of deaths due to Neurological disease including strokes,HMIS-DE-0344,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0533,16.7.8,Number of deaths due to Accidents/Burn cases,HMIS-DE-0331,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0534,16.7.9,Number of deaths due to Animal bites and stings,HMIS-DE-0333,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0535,16.7.10,Number of deaths due to Known Acute Disease,HMIS-DE-0340,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0536,16.7.11,Number of deaths due to Known Chronic Disease,HMIS-DE-0341,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0537,16.7.12,Number of deaths due to Other Causes,HMIS-DE-0345,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0538,16.8.1,Number of Deaths due to Malaria- Plasmodium Vivax,HMIS-DE-0343,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0539,16.8.2,Number of Deaths due to Malaria- Plasmodium Falciparum,HMIS-DE-0342,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0540,16.8.3,Number of Deaths due to Kala Azar,HMIS-DE-0339,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0541,16.8.4,Number of Deaths due to Dengue,HMIS-DE-0335,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0542,16.8.5,Number of Deaths due to Acute Encephelitis Syndrome (AES),HMIS-DE-0332,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0543,16.8.6,Number of Deaths due to Japanese Encephalitis (JE),HMIS-DE-0338,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
HMIS-RPTCOL-JH-0544,16.9,Total Deaths (5 years and above of age): Excluding in-transit & maternal deaths,HMIS-DE-0629,Row-dependent; Facility Type column must be evaluated from data rows,Row-dependent; Format Type column must be evaluated from data rows,Row-dependent; In-facility/Outreach/Total column must be evaluated from data rows,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Do not infer from headers alone,Do not combine Total rows with corresponding in-facility/outreach component rows
