research_id,data_element_label,analytic_component,facility_types,module_titles,observed_source_codes,source_locations,source_version,provenance_status,currentness_note
HMIS-FORM-0597,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,National TB Elimination Programme (NTEP); Patient Services,12.12; 13.17; 14.16; 14.18,CHC p.16; Civil Hospital / SDH p.16; District Hospital p.15; HWC-PHC p.15; HWC-SC p.10; Medical College p.13,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0598,Patients registered at Emergency Department,Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,National TB Elimination Programme (NTEP); Patient Services,13.5.1; 14.5.1,CHC p.13; Civil Hospital / SDH p.14; District Hospital p.13; HWC-PHC p.13; Medical College p.11,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0599,Peer Educator Programme,Adolescent health,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Adolescent Health,11.2; 12.3,CHC p.11; Civil Hospital / SDH p.11; District Hospital p.11; HWC-PHC p.11; HWC-SC p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0600,Post-abortion/MTP Complications,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Pregnancy outcome & details of new-born/children,3.3; 4.3.2,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; HWC-SC p.3; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0601,Post-abortion/MTP complications identified (where abortions were carried out in facilities other than public and accredited private health facilities),Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Pregnancy outcome & details of new-born/children,3.3.2; 4.3.2.b,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; HWC-SC p.3; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0602,Post-abortion/MTP Complications treated,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Pregnancy outcome & details of new-born/children,4.3.2.c,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0603,Pregnancy Outcome (in number),Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Pregnancy outcome & details of new-born/children,3.1; 4.1,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; HWC-SC p.3; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0604,Pregnant Women (PW) with Anaemia,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.4,CHC p.2; Civil Hospital / SDH p.2; District Hospital p.2; HWC-PHC p.2; HWC-SC p.1; Medical College p.1,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0605,Pregnant Women (PW) with Gestational Diabetes Mellitus (GDM),Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.5,CHC p.2; Civil Hospital / SDH p.2; District Hospital p.2; HWC-PHC p.2; HWC-SC p.2; Medical College p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0606,Pregnant Women (PW) with Hypertension (BP>140/90),Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.3,CHC p.1; Civil Hospital / SDH p.1; District Hospital p.1; HWC-PHC p.1; HWC-SC p.1; Medical College p.1,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0607,Pregnant Women (PW) with Syphilis,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.6,CHC p.2; Civil Hospital / SDH p.2; District Hospital p.2; HWC-PHC p.2; HWC-SC p.2; Medical College p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0608,Quality in sterilization services,Family planning,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Family Planning,7.15; 8.18,CHC p.7; Civil Hospital / SDH p.7; District Hospital p.7; HWC-PHC p.7; HWC-SC p.6; Medical College p.5,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0609,Radiology,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Diagnostics,14.6.1; 15.6.1,CHC p.18; Civil Hospital / SDH p.19; District Hospital p.17; HWC-PHC p.18; Medical College p.15,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0610,Rapid Diagnostic Test (RDT ),STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,National Vector Borne Disease Control Programme (NVBDCP); National Vector Borne Disease Control Programme(NVBDCP),10.1.1; 11.1.2,CHC p.10; Civil Hospital / SDH p.10; District Hospital p.10; HWC-PHC p.10; HWC-SC p.8; Medical College p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0611,Rashtriya Bal Swasthya Karyakram (RBSK),Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Pregnancy outcome & details of new-born/children,3.5; 4.5,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; HWC-SC p.4; Medical College p.4,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0612,RDT conducted for Malaria,Vector-borne diseases,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,National Vector Borne Disease Control Programme (NVBDCP); National Vector Borne Disease Control Programme(NVBDCP),10.1.1.a; 11.1.2.a,CHC p.10; Civil Hospital / SDH p.10; District Hospital p.10; HWC-PHC p.10; HWC-SC p.8; Medical College p.8,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0613,RTI /STI colour coded syndromic kits ( I to VII),STI/RTI services,District Headquarters,Other Items,1.5,District Headquarters p.1,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0614,Services provided,Tuberculosis services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,National TB Elimination Programme (NTEP); Patient Services,12.1; 13.1; 14.1,CHC p.11; Civil Hospital / SDH p.12; District Hospital p.11; HWC-PHC p.11; HWC-SC p.8; Medical College p.9,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0615,Services provided in outreach camps during the month,Patient services and utilization,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC,Patient Services,12.1.3; 13.1.3; 14.1.3,CHC p.12; Civil Hospital / SDH p.12; District Hospital p.11; HWC-PHC p.12; HWC-SC p.9,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0616,Sick Newborns (up to 4 weeks) Admissions,Newborn and pregnancy outcomes,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,National TB Elimination Programme (NTEP); Patient Services,13.10; 14.10,CHC p.14; Civil Hospital / SDH p.15; District Hospital p.14; HWC-PHC p.14; Medical College p.12,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0617,SNCU(Deaths & Discharge),Newborn and pregnancy outcomes,CHC; Civil Hospital / SDH; District Hospital; Medical College,National TB Elimination Programme (NTEP); Patient Services,14.11,CHC p.14; Civil Hospital / SDH p.15; District Hospital p.14; Medical College p.12,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0618,STI/RTI attendees Tested for Syphilis,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Diagnostics,13.4; 14.4; 15.4,CHC p.18; Civil Hospital / SDH p.18; District Hospital p.17; HWC-PHC p.17; HWC-SC p.12; Medical College p.15,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0619,Still Birth,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Pregnancy outcome & details of new-born/children,3.1.3; 4.1.3,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; HWC-SC p.3; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0620,Surgical MTPs upto 12 weeks of pregnancy,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; Medical College,Pregnancy outcome & details of new-born/children,4.3.1.a,CHC p.4; Civil Hospital / SDH p.4; District Hospital p.4; HWC-PHC p.4; Medical College p.3,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0621,Syphilis test conducted for Pregnant Women,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.6.1,CHC p.2; Civil Hospital / SDH p.2; District Hospital p.2; HWC-PHC p.2; HWC-SC p.2; Medical College p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0622,The number registered at the NCD clinic includes the number of presumptive TB cases identified and referred for TB testing and diagnosis,STI/RTI services,CHC; Civil Hospital / SDH; District Hospital; Medical College,National TB Elimination Programme (NTEP),13.4,CHC p.11; Civil Hospital / SDH p.12; District Hospital p.11; Medical College p.9,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
HMIS-FORM-0623,Thyroid test conducted for Pregnant Women,Antenatal care and high-risk pregnancy,CHC; Civil Hospital / SDH; District Hospital; HWC-PHC; HWC-SC; Medical College,Ante Natal Care (ANC) Services & High Risk Pregnancies,1.7,CHC p.2; Civil Hospital / SDH p.2; District Hospital p.2; HWC-PHC p.2; HWC-SC p.2; Medical College p.2,Revised HMIS formats effective April 2025,Exact public form label; facility-specific codes retained; semantic normalization pending,Official state-hosted copy; confirm national implementation/version with MoHFW/NHSRC
